,word,POS,count
2084,процес,NOUN,14
2085,сътрудничество,NOUN,16
2086,югоизточен,ADJ,5
2087,европа,PROPN,33
2088,посветя-(се),ADJ,2
2089,парламентарен,ADJ,7
2090,стабилност,NOUN,9
2091,демокрация,NOUN,5
2092,икономически,ADJ,11
2093,развитие,NOUN,26
2094,добросъседски,ADJ,1
2095,денонощие,NOUN,1
2096,пътувам,VERB,6
2097,впечатля-(се),VERB,1
2098,ведрост,NOUN,1
2099,косово,PROPN,9
2100,холандия,PROPN,1
2101,проблем,NOUN,40
2102,променям-(се),VERB,2
2103,впечатление,NOUN,2
2104,ваш,PRON,7
2105,непосредствен,ADJ,3
2106,запознаване,NOUN,1
2107,обстановка,NOUN,4
2108,завися,VERB,3
2109,република,NOUN,35
2110,опозная,VERB,1
2111,потайност,NOUN,1
2112,софия,PROPN,6
2113,въоръжа,ADJ,22
2114,черпак,NOUN,1
2115,вилица,NOUN,1
2116,вероятност,NOUN,2
2117,арсенал,NOUN,1
2118,столичен,ADJ,1
2119,мутра,NOUN,2
2120,напоследък,ADV,4
2121,изпълзявам,VERB,1
2122,сумрачен,ADJ,1
2123,офис,NOUN,2
2124,съчувствен,ADJ,1
2125,готовност,NOUN,15
2126,подействувам,VERB,1
2127,ученик,NOUN,3
2128,представител,NOUN,35
2129,общественост,NOUN,1
2130,воин,NOUN,1
2131,поделение,NOUN,8
2132,сухопътен,ADJ,1
2133,войска,NOUN,4
2134,ямбол,PROPN,3
2135,загора,PROPN,2
2136,харманли,PROPN,2
2137,казанлък,PROPN,2
2138,смолян,PROPN,1
2139,плевен,PROPN,1
2140,пазарджик,PROPN,1
2141,сливница,PROPN,1
2142,благоевград,PROPN,1
2143,баня,NOUN,2
2144,самоков,PROPN,1
2145,проведа,VERB,4
2146,показен,ADJ,2
2147,занятие,NOUN,1
2148,подготовка,NOUN,8
2149,въоръжение,NOUN,6
2150,техника,NOUN,8
2151,министър,NOUN,28
2152,ноев,PROPN,5
2153,редица,NOUN,3
2154,двустранен,ADJ,5
2155,брюксел,PROPN,1
2156,лятос,ADV,2
2157,минка,PROPN,4
2158,известя,VERB,2
2159,погостувам,VERB,1
2160,сръбна,VERB,1
2161,минерален,ADJ,2
2162,присвивам-(се),VERB,2
2163,стомах,NOUN,2
2164,виждане,NOUN,4
2165,пресмятам,VERB,1
2166,печеливш,ADJ,1
2167,модел,NOUN,19
2168,стратегия,NOUN,7
2169,задавам-(се),VERB,1
2170,президент,NOUN,17
2171,всъщност,ADV,4
2172,съответно,ADV,2
2173,преразпределяне,NOUN,1
2174,настъпателен,ADJ,1
2175,изненада,NOUN,4
2176,рог,NOUN,2
2177,огъна,VERB,1
2178,дръжка,NOUN,1
2179,чудесен,ADJ,3
2180,гривна,NOUN,1
2181,заминаване,NOUN,1
2182,автобус,NOUN,1
2183,летище,NOUN,2
2184,обгоря,ADJ,1
2185,доволен,ADJ,4
2186,чрез,ADP,11
2187,французойка,NOUN,1
2188,семе,NOUN,1
2189,неизбежен,ADJ,2
2190,приватизация,NOUN,5
2191,туризъм,NOUN,1
2192,дано,PART,2
2193,жъна,VERB,1
2194,разполагам,VERB,5
2195,противопоставя-(се),VERB,1
2196,успех,NOUN,10
2197,конкуренция,NOUN,2
2198,безброен,ADJ,1
2199,безкраен,ADJ,1
2200,употреба,NOUN,1
2201,разхищение,NOUN,1
2202,вълна,NOUN,5
2203,посока,NOUN,8
2204,институция,NOUN,14
2205,еднакъв,ADJ,2
2206,подход,NOUN,5
2207,аспект,NOUN,2
2208,българо-руски,ADJ,1
2209,отношение,NOUN,27
2210,начин,NOUN,21
2211,арбитър,NOUN,1
2212,русия,PROPN,5
2213,украйна,PROPN,1
2214,теза,NOUN,2
2215,въвличам,VERB,1
2216,война,NOUN,11
2217,югославия,PROPN,11
2218,циана,PROPN,16
2219,омешам-(се),VERB,1
2220,каймак,NOUN,1
2221,клозетен,ADJ,1
2222,продукт,NOUN,6
2223,пикантно,ADV,1
2224,мъжествен,ADJ,1
2225,уважаем,ADJ,10
2226,колега,NOUN,8
2227,желая,VERB,6
2228,декларация,NOUN,10
2229,консенсус,NOUN,1
2230,свържа,ADJ,7
2231,интеграция,NOUN,6
2232,европейски,ADJ,33
2233,структура,NOUN,14
2234,разкопчея-(се),VERB,1
2235,кокетен,ADJ,1
2236,шлем,NOUN,2
2237,разкошен,ADJ,1
2238,лъскав,ADJ,1
2239,придам,VERB,1
2240,женски,ADJ,3
2241,завършеност,NOUN,1
2242,красиво,ADV,1
2243,поразя-(се),VERB,1
2244,тома,PROPN,4
2245,образование,NOUN,10
2246,стигам,VERB,4
2247,змийски,ADJ,1
2248,сгъване,NOUN,1
2249,изплъзна-се,VERB,1
2250,пазва,NOUN,1
2251,чуждоземка,NOUN,1
2252,гальовно,ADV,1
2253,пиян,ADJ,1
2254,развържа-(се),VERB,1
2255,препаска,NOUN,1
2256,хитон,NOUN,1
2257,според,ADP,12
2258,публикация,NOUN,2
2259,бивш,ADJ,5
2260,сигурност,NOUN,25
2261,разработя-(се),ADJ,1
2262,използване,NOUN,10
2263,обуча,ADJ,1
2264,кюрдски,ADJ,1
2265,терорист,NOUN,1
2266,предизвикване,NOUN,1
2267,безредица,NOUN,1
2268,територия,NOUN,7
2269,сватя,NOUN,2
2270,гена,PROPN,2
2271,също,ADV,22
2272,пловдив,PROPN,4
2273,зачервя-(се),ADJ,2
2274,крак,NOUN,8
2275,сумтя,VERB,2
2276,премина,VERB,3
2277,вживея-се,VERB,1
2278,фантазия,NOUN,3
2279,изключително,ADV,4
2280,скъп,ADJ,4
2281,бавен,ADJ,1
2282,самоцелен,ADJ,1
2283,поземлен,ADJ,1
2284,резултат,NOUN,12
2285,налице,ADV,2
2286,възстановя-(се),VERB,4
2287,собственост,NOUN,10
2288,отпреди,ADP,2
2289,половин,NUM,3
2290,технология,NOUN,4
2291,земеделие,NOUN,1
2292,исторически,ADJ,7
2293,развикам-се,VERB,1
2294,дюкянджия,NOUN,1
2295,чирак,NOUN,1
2296,олелия,NOUN,1
2297,представление,NOUN,2
2298,сещам-(се),VERB,1
2299,постигна,VERB,2
2300,съгласие,NOUN,5
2301,комисия,NOUN,19
2302,периодичен,ADJ,1
2303,следвам,ADJ,14
2304,румъния,PROPN,3
2305,половина,NOUN,8
2306,очертая-(се),VERB,2
2307,картина,NOUN,5
2308,лесен,ADJ,2
2309,темпо,NOUN,2
2310,политика,NOUN,29
2311,прогнозирам,ADJ,1
2312,тенденция,NOUN,4
2313,доказвам,VERB,2
2314,перспективност,NOUN,1
2315,поставя-(се),VERB,6
2316,балкански,ADJ,6
2317,примерно,ADV,1
2318,митнически,ADJ,1
2319,валутен,ADJ,3
2320,съюз,NOUN,20
2321,обезпечение,NOUN,1
2322,дължим,ADJ,2
2323,остатък,NOUN,1
2324,продажен,ADJ,1
2325,цена,NOUN,10
2326,погасяване,NOUN,1
2327,купувач,NOUN,1
2328,предлагам,VERB,5
2329,учредяване,NOUN,1
2330,залог,NOUN,1
2331,придобия,ADJ,1
2332,сделка,NOUN,2
2333,акция,NOUN,1
2334,агенция,NOUN,4
2335,момент,NOUN,16
2336,далеч,ADV,3
2337,ситуация,NOUN,7
2338,липса,NOUN,6
2339,задавам-(се),ADJ,1
2340,закупуване,NOUN,3
2341,социалистически,ADJ,3
2342,държава,NOUN,36
2343,отърсвам-(се),VERB,1
2344,централизирам,ADJ,1
2345,режим,NOUN,9
2346,оказвам-(се),VERB,2
2347,особено,ADV,9
2348,уязвим,ADJ,1
2349,корупция,NOUN,8
2350,напредна,VERB,1
2351,централен,ADJ,6
2352,застраховам,VERB,1
2353,отговарям,VERB,7
2354,стандарт,NOUN,3
2355,заявя,VERB,5
2356,прегръдка,NOUN,5
2357,халат,NOUN,2
2358,девствен,ADJ,1
2359,белота,NOUN,1
2360,азия,PROPN,2
2361,определя-(се),VERB,6
2362,район,NOUN,10
2363,директен,ADJ,1
2364,заплаха,NOUN,8
2365,суверенитет,NOUN,5
2366,организирам,ADJ,9
2367,престъпност,NOUN,10
2368,унеса-(се),ADJ,1
2369,трагедия,NOUN,2
2370,осъзная-(се),VERB,1
2371,опасност,NOUN,7
2372,подире,ADP,3
2373,граждански,ADJ,16
2374,удар,NOUN,9
2375,съюзен,ADJ,3
2376,догоня,VERB,1
2377,ивайло,PROPN,1
2378,компютърен,ADJ,2
2379,секция,NOUN,1
2380,приближа-(се),VERB,2
2381,плътно,ADV,1
2382,притисна-(се),VERB,5
2383,хвърча,VERB,1
2384,шкафче,NOUN,1
2385,разтворя-(се),ADJ,1
2386,обърна-(се),ADJ,1
2387,корица,NOUN,1
2388,отлетя,VERB,2
2389,под,NOUN,3
2390,фантастичен,ADJ,2
2391,зърнен,ADJ,2
2392,криза,NOUN,13
2393,преживея,VERB,3
2394,брашнен,ADJ,1
2395,уют,NOUN,1
2396,ревизия,NOUN,1
2397,разваляне,NOUN,1
2398,италиански,ADJ,1
2399,фирма,NOUN,8
2400,изход,NOUN,3
2401,инженер,NOUN,7
2402,издържа,VERB,3
2403,скрия-(се),VERB,4
2404,машина,NOUN,8
2405,проверя,VERB,4
2406,програма,NOUN,12
2407,задължа-(се),VERB,5
2408,отдалечавам-(се),VERB,1
2409,пусия,NOUN,1
2410,разкрача-(се),VERB,1
2411,поза,NOUN,1
2412,строител,NOUN,1
2413,хаинбоаз,PROPN,1
2414,вдигна-(се),ADJ,1
2415,изпадна,VERB,1
2416,трая,VERB,1
2417,цървул,NOUN,1
2418,заек,NOUN,2
2419,проект,NOUN,12
2420,мина-(се),ADJ,4
2421,социален,ADJ,12
2422,сфера,NOUN,3
2423,целя-(се),VERB,2
2424,тежест,NOUN,3
2425,например,ADV,6
2426,осигуряване,NOUN,11
2427,национален,ADJ,37
2428,осигурителен,ADJ,1
2429,институт,NOUN,3
2430,превърна-(се),VERB,4
2431,модерен,ADJ,3
2432,финансово,ADV,1
2433,стабилен,ADJ,2
2434,отмеря,ADJ,1
2435,часовник,NOUN,4
2436,сигнал,NOUN,1
2437,коджа,PROPN,1
2438,сънувам,VERB,1
2439,задуша-(се),ADJ,1
2440,костенурка,NOUN,1
2441,основа,NOUN,9
2442,самоубийство,NOUN,1
2443,причина,NOUN,8
2444,подчиня-(се),ADJ,2
2445,затрудня-(се),VERB,1
2446,вземане,NOUN,7
2447,превантивен,ADJ,1
2448,мярка,NOUN,6
2449,стартирам,VERB,1
2450,профил,NOUN,1
2451,командвам,VERB,2
2452,възправя-(се),VERB,2
2453,съчувствие,NOUN,1
2454,разстрел,NOUN,1
2455,закриване,NOUN,2
2456,тридесет,NUM,3
2457,осми,ADJ,4
2458,затварям-(се),VERB,1
2459,труден,ADJ,5
2460,етап,NOUN,1
2461,полагам-се,VERB,2
2462,начало,NOUN,6
2463,контрапункт,NOUN,1
2464,досегашен,ADJ,2
2465,преходен,ADJ,2
2466,период,NOUN,6
2467,пазарен,ADJ,1
2468,икономика,NOUN,10
2469,стадион,NOUN,2
2470,гаден,ADJ,2
2471,семка,NOUN,2
2472,димка,NOUN,1
2473,крясък,NOUN,1
2474,бирен,ADJ,1
2475,изпарение,NOUN,1
2476,псувня,NOUN,1
2477,агресия,NOUN,1
2478,проведа,ADJ,2
2479,успешен,ADJ,5
2480,ползотворен,ADJ,1
2481,прогрес,NOUN,1
2482,босна,PROPN,2
2483,херцеговина,PROPN,2
2484,свидетелство,NOUN,1
2485,потенциал,NOUN,3
2486,международен,ADJ,10
2487,възстановяване,NOUN,5
2488,илюзия,NOUN,1
2489,относно,ADP,6
2490,изисквам,VERB,9
2491,позволя-(си),VERB,4
2492,благодарност,NOUN,2
2493,покана,NOUN,4
2494,отбия-(се),VERB,1
2495,столова,NOUN,1
2496,тайнствен,ADJ,1
2497,обитател,NOUN,2
2498,астероид,NOUN,1
2499,строгост,NOUN,1
2500,двайсет,NUM,2
2501,четвърти,ADJ,1
2502,сценарий,NOUN,1
2503,сърбия,PROPN,2
2504,визирам,VERB,3
2505,участник,NOUN,4
2506,военен,ADJ,60
2507,закон,NOUN,63
2508,значително,ADV,2
2509,либерализирам,VERB,1
2510,правителство,NOUN,22
2511,провеждам,VERB,2
2512,интензивен,ADJ,1
2513,консултация,NOUN,1
2514,оглед,NOUN,2
2515,скорошен,ADJ,3
2516,приключване,NOUN,1
2517,преговор,NOUN,3
2518,приемане,NOUN,7
2519,политически,ADV,2
2520,обвързвам-(се),ADJ,1
2521,получа,VERB,12
2522,очакване,NOUN,1
2523,кадрови,ADJ,12
2524,военнослужещ,NOUN,18
2525,предимно,ADV,1
2526,позитивен,ADJ,3
2527,войнишки,ADJ,1
2528,дял,NOUN,2
2529,въздържам-(се),ADJ,1
2530,оценка,NOUN,16
2531,обуя,VERB,1
2532,панталон,NOUN,3
2533,нетърпеливо,ADV,1
2534,джина,PROPN,5
2535,упражнявам-(се),VERB,2
2536,насилие,NOUN,4
2537,казарма,NOUN,5
2538,разработя-(се),VERB,1
2539,убедителен,ADJ,4
2540,стратегически,ADJ,4
2541,присъединяване,NOUN,5
2542,съюз,PROPN,1
2543,божидар,PROPN,7
2544,объркам-(се),VERB,1
2545,недоумяващо,ADV,1
2546,министерски,ADJ,22
2547,оценявам,VERB,5
2548,възниквам,VERB,3
2549,афродита,PROPN,1
2550,затрия-(се),VERB,1
2551,войнствен,ADJ,1
2552,домакин,NOUN,2
2553,албания,PROPN,2
2554,да,PART,7
2555,конкретно,ADV,2
2556,наблягам,VERB,2
2557,материал,NOUN,3
2558,възможност,NOUN,23
2559,неутрализиране,NOUN,1
2560,евентуален,ADJ,4
2561,риск,NOUN,6
2562,териториален,ADJ,6
2563,цялост,NOUN,3
2564,задача,NOUN,14
2565,произтичам,ADJ,2
2566,приоритет,NOUN,9
2567,заместник-министър,NOUN,4
2568,обсъдя,VERB,7
2569,южен,ADJ,1
2570,вероятен,ADJ,1
2571,помръкна,VERB,1
2572,тайно,ADV,1
2573,стисна-(се),VERB,3
2574,палец,NOUN,1
2575,факт,NOUN,10
2576,обаче,ADV,12
2577,подкрепям,VERB,1
2578,визов,ADJ,6
2579,списък,NOUN,4
2580,мигом,ADV,2
2581,хълбок,NOUN,2
2582,погаля-(се),VERB,1
2583,засмея-се,VERB,7
2584,трогателно,ADV,1
2585,детински,ADJ,1
2586,съображение,NOUN,1
2587,настояване,NOUN,1
2588,точка,NOUN,12
2589,дневен,ADJ,3
2590,включа-(се),VERB,5
2591,македония,PROPN,4
2592,остър,ADJ,1
2593,отговор,NOUN,5
2594,анкара,PROPN,1
2595,показвам-(се),VERB,7
2596,идилия,NOUN,1
2597,българо-турски,ADJ,1
2598,безусловен,ADJ,1
2599,учебен,ADJ,8
2600,база,NOUN,8
2601,старши,ADJ,2
2602,звание,NOUN,2
2603,глобален,ADJ,3
2604,взаимодействие,NOUN,2
2605,повлияя-(се),VERB,2
2606,естество,NOUN,1
2607,бъдещ,ADJ,10
2608,задвижа-(се),VERB,1
2609,ръст,NOUN,1
2610,приключа,VERB,9
2611,раздяла,NOUN,1
2612,александър,PROPN,2
2613,краен,ADJ,2
2614,сметка,NOUN,6
2615,истински,ADV,2
2616,насред,ADP,1
2617,мрежа,NOUN,4
2618,бутилка,NOUN,1
2619,официален,ADJ,4
2620,молба,NOUN,1
2621,пълноправен,ADJ,3
2622,членство,NOUN,5
2623,депозирам,VERB,1
2624,полша,PROPN,7
2625,чехия,PROPN,3
2626,унгария,PROPN,4
2627,словакия,PROPN,2
2628,словения,PROPN,3
2629,литва,PROPN,2
2630,латвия,PROPN,2
2631,естония,PROPN,2
2632,преса,NOUN,1
2633,изнеса-(се),VERB,2
2634,стар,PROPN,1
2635,лъчезарен,ADJ,1
2636,кокетство,NOUN,1
2637,изрично,ADV,2
2638,спомена,VERB,4
2639,заключение,NOUN,2
2640,разпространя-(се),ADJ,1
2641,представа,NOUN,2
2642,кръстопът,NOUN,1
2643,кръстовище,NOUN,1
2644,транспортен,ADJ,2
2645,коридор,NOUN,1
2646,регистрирам,VERB,1
2647,външнополитически,ADJ,4
2648,гаранция,NOUN,3
2649,кирил,PROPN,7
2650,захвърля,VERB,2
2651,пръчка,NOUN,4
2652,втрещя-(се),VERB,1
2653,двудневен,ADJ,1
2654,участвувам,VERB,2
2655,соколов,PROPN,4
2656,чеков,PROPN,2
2657,носител,NOUN,2
2658,почетен,ADJ,1
2659,медал,NOUN,1
2660,франция,PROPN,7
2661,посмея-(се),VERB,2
2662,изказване,NOUN,4
2663,георги,PROPN,1
2664,пирински,PROPN,2
2665,демократичен,ADJ,10
2666,левица,NOUN,4
2667,поддържам,VERB,6
2668,ниво,NOUN,3
2669,семинар,NOUN,2
2670,чужбина,NOUN,7
2671,монтирам,VERB,1
2672,герб,NOUN,3
2673,цака,NOUN,1
2674,сипя-(се),VERB,1
2675,джоб,NOUN,3
2676,аптекар,NOUN,1
2677,корем,NOUN,1
2678,чак,PART,4
2679,наличност,NOUN,1
2680,проекторешение,NOUN,1
2681,ха,CCONJ,2
2682,окъсам-(се),VERB,1
2683,то,PART,5
2684,нависна,VERB,1
2685,чушка,NOUN,1
2686,плод,NOUN,2
2687,господ,PROPN,1
2688,обиране,NOUN,1
2689,па,PART,1
2690,пипкав,ADJ,1
2691,приоритетен,ADJ,1
2692,разширяване,NOUN,5
2693,намаляване,NOUN,2
2694,безработица,NOUN,2
2695,бедност,NOUN,1
2696,малцинство,NOUN,3
2697,местен,ADJ,8
2698,администрация,NOUN,5
2699,усвоявам,VERB,2
2700,фонд,NOUN,3
2701,решаване,NOUN,6
2702,депутат,NOUN,4
2703,социологически,ADJ,1
2704,изследване,NOUN,5
2705,традиция,NOUN,3
2706,отчитам-(се),VERB,1
2707,рейтинг,NOUN,2
2708,армия,NOUN,38
2709,споделям,VERB,1
2710,извод,NOUN,3
2711,обяснявам-(се),VERB,7
2712,дисциплина,NOUN,2
2713,дисциплинарен,ADJ,1
2714,практика,NOUN,6
2715,забелязвам-(се),VERB,1
2716,известен,ADJ,5
2717,спад,NOUN,1
2718,стотина,NUM,1
2719,склон,NOUN,1
2720,спотая-(се),ADJ,1
2721,крайпътен,ADJ,1
2722,фигура,NOUN,2
2723,проследя,VERB,1
2724,фар,NOUN,1
2725,закрача,VERB,3
2726,обратен,ADJ,3
2727,застава,NOUN,1
2728,охрана,NOUN,1
2729,спалня,NOUN,1
2730,зея,VERB,1
2731,килим,NOUN,1
2732,пухкав,ADJ,1
2733,красив,ADJ,3
2734,атмосфера,NOUN,2
2735,секс,NOUN,1
2736,задърпам-(се),VERB,1
2737,насила,ADV,1
2738,вкъщи,ADV,3
2739,предлагам,ADJ,2
2740,ускоряване,NOUN,2
2741,прилагам,VERB,5
2742,промяна,NOUN,31
2743,нормативен,ADJ,5
2744,единствено,ADV,3
2745,координирам,ADJ,1
2746,чуждестранен,ADJ,9
2747,инвестиция,NOUN,6
2748,масов,ADJ,2
2749,отраслов,ADJ,1
2750,министерство,NOUN,18
2751,трудност,NOUN,3
2752,посланик,NOUN,3
2753,уверявам-(се),VERB,1
2754,бизнесмен,NOUN,1
2755,декларирам,VERB,2
2756,недвусмислен,ADJ,1
2757,ясен,ADJ,7
2758,подкрепа,NOUN,5
2759,съдебен,ADJ,6
2760,система,NOUN,16
2761,лично,ADV,4
2762,координирам,VERB,1
2763,участие,NOUN,7
2764,обещая,VERB,5
2765,министър-председател,NOUN,9
2766,отбрана,NOUN,40
2767,общество,NOUN,22
2768,обикновен,ADJ,3
2769,инструмент,NOUN,4
2770,контрол,NOUN,7
2771,автор,NOUN,4
2772,отразя-(се),VERB,4
2773,положително,ADV,1
2774,произведение,NOUN,3
2775,премеря,VERB,1
2776,прецизен,ADJ,2
2777,завод,NOUN,6
2778,военновременен,ADJ,6
2779,именно,ADV,5
2780,практически,ADJ,4
2781,дейност,NOUN,21
2782,популяризиране,NOUN,1
2783,служба,NOUN,19
2784,информиране,NOUN,1
2785,кандидат,NOUN,4
2786,условие,NOUN,25
2787,професионален,ADJ,5
2788,подбор,NOUN,4
2789,използвам,VERB,9
2790,сума,NOUN,2
2791,истанбулски,ADJ,2
2792,насоча-(се),VERB,5
2793,установяване,NOUN,3
2794,реален,ADJ,6
2795,потребност,NOUN,3
2796,съответствие,NOUN,7
2797,удовлетворяване,NOUN,1
2798,обективен,ADJ,1
2799,изразходване,NOUN,1
2800,предоставя,ADJ,1
2801,ресурс,NOUN,9
2802,поддръжка,NOUN,1
2803,решение,NOUN,54
2804,съкращавам,VERB,1
2805,цикъл,NOUN,1
2806,наблюдение,NOUN,3
2807,ориентация,NOUN,2
2808,действие,NOUN,19
2809,феномен,NOUN,1
2810,информационен,ADJ,4
2811,компонент,NOUN,2
2812,превъзходство,NOUN,1
2813,управление,NOUN,14
2814,протокол,NOUN,3
2815,отчуждя-(се),VERB,1
2816,обичай,NOUN,1
2817,рачо,PROPN,1
2818,осигуря,VERB,5
2819,независимо,ADV,2
2820,характерен,ADJ,4
2821,обменя,VERB,3
2822,потвърдя,VERB,2
2823,мир,NOUN,5
2824,регион,NOUN,9
2825,притесня-(се),VERB,1
2826,бременен,ADJ,1
2827,бухна-(се),VERB,1
2828,джанка,NOUN,1
2829,април,NOUN,1
2830,накратко,ADV,1
2831,индустрия,NOUN,1
2832,функционирам,VERB,1
2833,армейски,ADJ,1
2834,футболен,ADJ,1
2835,състезавам-се,VERB,1
2836,футболист,NOUN,1
2837,наборен,ADJ,5
2838,шеф,NOUN,6
2839,млъкна,VERB,2
2840,цигара,NOUN,4
2841,пепелник,NOUN,1
2842,бюро,NOUN,4
2843,изсипя-(се),VERB,3
2844,саксия,NOUN,1
2845,фикус,NOUN,1
2846,заместник,NOUN,2
2847,регионален,ADJ,8
2848,благоустройство,NOUN,1
2849,финанси,NOUN,1
2850,околен,ADJ,4
2851,среда,NOUN,9
2852,договор,NOUN,8
2853,подпиша-(се),VERB,3
2854,разбера,VERB,1
2855,категорично,ADV,3
2856,затваряне,NOUN,1
2857,ядрен,ADJ,3
2858,енергетика,NOUN,3
2859,компенсация,NOUN,2
2860,отрежа,VERB,3
2861,патерица,NOUN,1
2862,наблизо,ADV,1
2863,зачукам,VERB,1
2864,затропам,VERB,1
2865,същи,ADJ,2
2866,засега,ADV,4
2867,единствен,ADJ,7
2868,пловдивски,ADJ,2
2869,община,NOUN,3
2870,протакам-(се),VERB,1
2871,проваляне,NOUN,1
2872,дебат,NOUN,4
2873,кворум,NOUN,1
2874,насроча,VERB,1
2875,уморя-(се),ADJ,2
2876,банкер,NOUN,1
2877,напусна,VERB,2
2878,кабинет,NOUN,3
2879,кошмар,NOUN,1
2880,стряскам-(се),VERB,1
2881,правене,NOUN,1
2882,кариера,NOUN,2
2883,поолекне-ми,VERB,1
2884,поопъна-(се),VERB,1
2885,нозе,NOUN,1
2886,полегна,VERB,1
2887,задремя,VERB,1
2888,вярно,ADV,2
2889,бюджет,NOUN,15
2890,отделя-(се),VERB,2
2891,хеликоптер,NOUN,1
2892,служебен,ADJ,3
2893,обосновка,NOUN,1
2894,поддържане,NOUN,7
2895,включвам-(се),VERB,2
2896,ограничение,NOUN,4
2897,подплаша-(се),ADJ,1
2898,котка,NOUN,1
2899,скок,NOUN,2
2900,озова-се,VERB,1
2901,дюля,NOUN,1
2902,комин,NOUN,1
2903,разбудя-(се),VERB,1
2904,съпротива,NOUN,2
2905,дързък,ADJ,1
2906,достойнство,NOUN,4
2907,обстрел,NOUN,1
2908,дузина,NOUN,1
2909,чифт,NOUN,1
2910,научно,ADV,1
2911,любознателен,ADJ,1
2912,авангарден,ADJ,1
2913,увелича-(се),VERB,2
2914,защита,NOUN,7
2915,безрезервен,ADJ,1
2916,всеотдаен,ADJ,1
2917,ангажиране,NOUN,1
2918,генерал,NOUN,4
2919,офицер,NOUN,9
2920,ключов,ADJ,3
2921,генерален,ADJ,3
2922,щаб,NOUN,6
2923,съвместен,ADJ,3
2924,организирам,VERB,5
2925,ръководя-(се),VERB,5
2926,изграждане,NOUN,7
2927,инфраструктура,NOUN,2
2928,основен,ADJ,13
2929,контингент,NOUN,1
2930,създаване,NOUN,9
2931,функциониране,NOUN,2
2932,общински,ADJ,5
2933,кредитен,ADJ,3
2934,почувствам-(се),VERB,3
2935,снижаване,NOUN,1
2936,януарски,ADJ,1
2937,заплата,NOUN,5
2938,резерват,NOUN,2
2939,подковавам,VERB,1
2940,добавям,VERB,1
2941,накрая,ADV,1
2942,съжаление,NOUN,3
2943,подкова,NOUN,1
2944,магарешки,ADJ,1
2945,шега,NOUN,2
2946,източногермански,ADJ,1
2947,варшавски,ADJ,1
2948,държане,NOUN,1
2949,боен,ADJ,9
2950,норма,NOUN,6
2951,спазвам,VERB,1
2952,основание,NOUN,2
2953,лобирам,VERB,1
2954,прокуратура,NOUN,1
2955,изкривя-(се),ADJ,1
2956,офицерски,ADJ,5
2957,солидарност,NOUN,2
2958,нарушение,NOUN,2
2959,ненаказан,ADJ,1
2960,просто,ADV,6
2961,бъркам-(се),VERB,1
2962,прекъсна-(се),VERB,3
2963,медицински,ADJ,7
2964,орган,NOUN,10
2965,служа,ADJ,1
2966,предприятие,NOUN,1
2967,предоставям,VERB,3
2968,услуга,NOUN,5
2969,търговски,ADJ,3
2970,принцип,NOUN,8
2971,участвам,VERB,7
2972,дружество,NOUN,2
2973,вратичка,NOUN,1
2974,източване,NOUN,1
2975,коментирам,VERB,4
2976,финансов,ADJ,7
2977,експерт,NOUN,1
2978,конституция,NOUN,6
2979,германски,ADJ,2
2980,приема,VERB,15
2981,предлагане,NOUN,1
2982,търсене,NOUN,2
2983,извън,ADP,4
2984,считам-(се),VERB,2
2985,абсолютно,ADV,2
2986,наясно,ADV,2
2987,обстоятелство,NOUN,2
2988,аргумент,NOUN,4
2989,изискване,NOUN,9
2990,цивилен,ADJ,3
2991,кандидатствам,VERB,1
2992,притежавам,VERB,4
2993,квалификация,NOUN,2
2994,психически,ADJ,2
2995,организационен,ADJ,3
2996,гледен,ADJ,4
2997,септември,NOUN,1
2998,концепция,NOUN,4
2999,планиране,NOUN,6
3000,метод,NOUN,2
3001,извършвам,VERB,10
3002,избор,NOUN,14
3003,организация,NOUN,11
3004,регламентирам,VERB,1
3005,разработване,NOUN,5
3006,тъкан,NOUN,1
3007,разруша-(се),VERB,4
3008,стопанство,NOUN,4
3009,промишленост,NOUN,2
3010,ефективно,ADV,2
3011,озъбя-(се),VERB,1
3012,преброя,VERB,1
3013,кокалче,NOUN,1
3014,ляв,ADJ,4
3015,днешен,ADJ,3
3016,преведа,VERB,1
3017,вътрешен,ADJ,7
3018,правителствен,ADJ,3
3019,ескалация,NOUN,1
3020,близък,ADJ,5
3021,законодателен,ADJ,3
3022,наказателен,ADJ,2
3023,подробен,ADJ,1
3024,регламентация,NOUN,1
3025,източник,NOUN,4
3026,предвиждам,VERB,7
3027,преференция,NOUN,1
3028,предприемач,NOUN,2
3029,преустройство,NOUN,1
3030,съществувам,ADJ,1
3031,обект,NOUN,3
3032,определям-(се),VERB,14
3033,съветник,NOUN,1
3034,размер,NOUN,4
3035,измъкна-(се),VERB,1
3036,поема,VERB,3
3037,ентусиазъм,NOUN,2
3038,нисък,ADJ,3
3039,вторача-(се),VERB,1
3040,карта,NOUN,6
3041,том,PROPN,7
3042,поразя-(се),ADJ,1
3043,безразличие,NOUN,1
3044,равнодушие,NOUN,1
3045,помъкна-(се),VERB,1
3046,обратно,ADV,2
3047,джип,NOUN,1
3048,транзистор,NOUN,1
3049,реагиране,NOUN,4
3050,специален,ADJ,7
3051,мироопазващ,ADJ,1
3052,изпитание,NOUN,1
3053,прилагане,NOUN,6
3054,наредба,NOUN,6
3055,осъществявам-(се),VERB,12
3056,търговия,NOUN,3
3057,потребител,NOUN,4
3058,правило,NOUN,10
3059,протегна-(се),VERB,4
