,word,POS,count
3988,معرض,NOUN,1
3989,موسیقی,NOUN,4
3990,بد,ADJ,3
3991,اسم,NOUN,3
3992,خورد,NOUN,1
3993,ذات,NOUN,2
3994,اجلاس,NOUN,7
3995,کپنهاگ,PROPN,1
3996,زیست‌محیطی,ADJ,1
3997,آدم‌های,NOUN,2
3998,رهبران,NOUN,2
3999,سنجش,NOUN,2
4000,بخواهیم,VERB,1
4001,خودنمایی,NOUN,2
4002,قضات,NOUN,2
4003,محترم,ADJ,2
4004,صحیح,ADJ,4
4005,تعصب,NOUN,1
4006,بگذاریم,VERB,1
4007,فعالیت‌های,NOUN,8
4008,ریشه‌کن,ADJ,1
4009,گردد,VERB,2
4010,محو,ADJ,2
4011,مبادی,NOUN,1
4012,عرصه‌های,NOUN,1
4013,تکنولوژی,NOUN,2
4014,بشر,NOUN,8
4015,پناه,NOUN,3
4016,حکیم,PROPN,1
4017,اقداماتی,NOUN,1
4018,نرخ,NOUN,2
4019,کنونی,ADJ,3
4020,کباب,NOUN,2
4021,ندانست,VERB,1
4022,گوشت,NOUN,1
4023,بناب,NOUN,1
4024,خدای,NOUN,5
4025,ناکرده,ADJ,1
4026,دسته,NOUN,2
4027,اختلافات,NOUN,1
4028,چاره‌ای,NOUN,1
4029,جز,ADP,2
4030,ناله,NOUN,2
4031,زاری,NOUN,2
4032,تضرع,NOUN,2
4033,درگاه,NOUN,1
4034,اقدس,ADJ,1
4035,اله,NOUN,1
4036,توسل,NOUN,2
4037,نداریم,VERB,4
4038,حکمی,NOUN,5
4039,نسرین,PROPN,1
4040,سلطانخواه,PROPN,1
4041,فناوری,NOUN,5
4042,بنیاد,PROPN,8
4043,افشار,PROPN,1
4044,مسکن,PROPN,1
4045,بهداشت,PROPN,2
4046,امنای,NOUN,2
4047,منصوب,NOUN,1
4048,تشخیص,NOUN,3
4049,معاصر,ADJ,1
4050,عرب,ADJ,2
4051,من‌بوکر,PROPN,1
4052,فهرستی,NOUN,1
4053,مذکور,ADJ,3
4054,کتاب‌های,NOUN,1
4055,2009,NOUN,4
4056,ناشران,NOUN,2
4057,بنیادهای,NOUN,1
4058,صد,NUM,5
4059,مارکز,PROPN,1
4060,صدر,NOUN,3
4061,تجرد,NOUN,1
4062,کمبود,NOUN,2
4063,کشیش,NOUN,1
4064,کلیسا,NOUN,1
4065,الحمراء,PROPN,2
4066,بزرگترین,ADJ,1
4067,1949,NOUN,1
4068,بنا,NOUN,10
4069,متاثر,ADJ,1
4070,دوسالانه,NOUN,1
4071,پوسترهایی,NOUN,1
4072,خلق,NOUN,2
4073,موزهٔ,PROPN,2
4074,پوستر,PROPN,2
4075,ویلانو,PROPN,1
4076,ورشو,PROPN,1
4077,لهستان,PROPN,2
4078,برنامه‌ریزی,NOUN,3
4079,بعدی,ADJ,3
4080,مؤلف,NOUN,1
4081,گزیدهٔ,NOUN,1
4082,ابن‌عربی,PROPN,1
4083,مطالعات,PROPN,1
4084,12,NOUN,1
4085,45,NUM,1
4086,آزادگان,PROPN,1
4087,هواکش,NOUN,1
4088,سیستم,NOUN,4
4089,تهویهٔ,NOUN,2
4090,هوای,NOUN,4
4091,فرسودهٔ,ADJ,1
4092,مهمانسرا,NOUN,1
4093,دود,NOUN,1
4094,حواشی,NOUN,1
4095,حاضرین,NOUN,1
4096,برطرف,ADJ,1
4097,بارها,NOUN,5
4098,کرده‌ایم,VERB,3
4099,کشوری,NOUN,1
4100,مستقل,ADJ,1
4101,شوخی,NOUN,2
4102,می‌دهیم,VERB,3
4103,نظام‌های,NOUN,1
4104,رفتار,NOUN,4
4105,کنشگران,NOUN,1
4106,تحمیل,NOUN,2
4107,وهلهٔ,NOUN,1
4108,رفتارهایی,NOUN,1
4109,مجازات,NOUN,1
4110,قوی‌ترین,ADJ,1
4111,تقارن,NOUN,2
4112,صفر,PROPN,1
4113,برگرفته,ADJ,1
4114,قیام,NOUN,1
4115,پول‌های,NOUN,1
4116,ریسک,NOUN,2
4117,زندانیان,NOUN,1
4118,امریکا,PROPN,4
4119,می‌شدند,VERB,4
4120,مفسدین,NOUN,1
4121,فی,NOUN,1
4122,الارض,NOUN,1
4123,ترحم,NOUN,1
4124,نمک‌های,NOUN,1
4125,شوره‌زارها,NOUN,1
4126,تخمین,NOUN,2
4127,آنجا,PRON,1
4128,بخش‌هایی,NOUN,2
4129,قمار,NOUN,1
4130,مشروبات,NOUN,1
4131,الکلی,ADJ,1
4132,بسیاری,NOUN,5
4133,هندوستان,PROPN,1
4134,بانک‌های,NOUN,2
4135,متعارف,ADJ,2
4136,هوشمند,ADJ,1
4137,فرصت,NOUN,8
4138,طوری,NOUN,3
4139,کرسی‌های,NOUN,1
4140,استادی,NOUN,1
4141,مدیریت‌های,NOUN,1
4142,اجرایی,ADJ,1
4143,قابل,ADP,1
4144,ترقی,NOUN,2
4145,داشته‌اند,VERB,1
4146,آرین‌منش,PROPN,1
4147,لایحهٔ,NOUN,3
4148,1389,NOUN,1
4149,سازمان‌های,NOUN,1
4150,خانواده,PROPN,1
4151,میراث,PROPN,1
4152,فرهنگی,PROPN,2
4153,بزنیم,VERB,2
4154,نسبت,NOUN,2
4155,محاسبه,NOUN,1
4156,قصهٔ,NOUN,1
4157,قسمت,NOUN,9
4158,می‌نوشتم,VERB,1
4159,مسلماً,ADV,2
4160,لجبازی,NOUN,1
4161,شایان,NOUN,1
4162,می‌شدم,VERB,3
4163,پاناما,PROPN,1
4164,حاکمیت,NOUN,2
4165,کانال,NOUN,1
4166,بازپس,ADV,1
4167,بگیرند,VERB,5
4168,پناهی,PROPN,1
4169,می‌کشید,VERB,4
4170,می‌خواست,VERB,3
4171,فعلی,ADJ,3
4172,تعاون,NOUN,1
4173,مداخله,NOUN,2
4174,نکردیم,VERB,2
4175,اعتقادی,NOUN,1
4176,توسعهٔ,PROPN,1
4177,نوآوری,PROPN,2
4178,کارآفرینی,PROPN,1
4179,فناوری,PROPN,2
4180,آئین‌نامهٔ,NOUN,1
4181,تسهیل,NOUN,1
4182,دسترسی,NOUN,1
4183,نوآوران,NOUN,1
4184,مصوب,ADJ,1
4185,وزیران,NOUN,2
4186,زمینه‌سازی,NOUN,1
4187,خلاقیت,NOUN,2
4188,نوآوری,NOUN,3
4189,شکوفایی,PROPN,1
4190,خلاقیت,PROPN,1
4191,علمی,PROPN,1
4192,ریاست,PROPN,1
4193,توانمند,NOUN,1
4194,روش‌های,NOUN,2
4195,یاددهی,NOUN,1
4196,یادگیری,NOUN,1
4197,به‌کارگیری,NOUN,2
4198,مهارت,NOUN,4
4199,حرفه‌ای,ADJ,2
4200,دبیران,NOUN,1
4201,اساسنامهٔ,NOUN,1
4202,وقف,NOUN,2
4203,دانشگاه,NOUN,5
4204,اصلاحاتی,NOUN,1
4205,مجوز,NOUN,3
4206,استخدام,NOUN,2
4207,42,NUM,1
4208,مدیریت,PROPN,1
4209,اما,ADV,2
4210,مشاوره‌ای,ADJ,2
4211,راهنمایی,NOUN,3
4212,تحصیلی,ADJ,4
4213,نشده,AUX,1
4214,شهرداری,NOUN,5
4215,1842,NOUN,1
4216,سامانه,NOUN,2
4217,درمانی,ADJ,1
4218,برقراری,NOUN,2
4219,پزشکان,NOUN,1
4220,مشاورهٔ,NOUN,1
4221,رایگان,ADJ,2
4222,انتهای,NOUN,1
4223,انصاری‌فرد,PROPN,1
4224,داوران,PROPN,1
4225,مسعود,PROPN,2
4226,عنایت,PROPN,1
4227,اشتباهات,NOUN,2
4228,داوران,NOUN,2
4229,راه‌آهن,PROPN,2
4230,قوی‌تر,ADJ,1
4231,اسب‌های,NOUN,2
4232,دوخون‌سانی,NOUN,1
4233,چابک‌سواری,NOUN,1
4234,مجید,PROPN,2
4235,صالح‌پور,PROPN,1
4236,اشعل,NOUN,1
4237,عبدالناصر,PROPN,1
4238,قزل,PROPN,1
4239,آتش‌پا,NOUN,1
4240,خجملی,PROPN,1
4241,کورس,NOUN,2
4242,تروبردلینو,NOUN,1
4243,سوارکاری,NOUN,1
4244,قللرعطا,PROPN,2
4245,ویوکلاسیک,NOUN,1
4246,یاسر,PROPN,1
4247,جرجانی,PROPN,1
4248,آنجلال,PROPN,1
4249,عنایت‌الله,PROPN,1
4250,عنایت,NOUN,2
4251,آتی,ADJ,2
4252,عضو,NOUN,4
4253,15,NOUN,2
4254,اردیبهشت‌ماه,PROPN,1
4255,برگزاری,PROPN,2
4256,چهاردهمین,ADJ,1
4257,می‌نمایم,VERB,1
4258,طبس,PROPN,1
4259,سرزمینی,NOUN,1
4260,سرافکندگی,NOUN,1
4261,پاپ,PROPN,1
4262,ژان,PROPN,1
4263,پل,PROPN,1
4264,تازیانه,NOUN,1
4265,می‌زد,VERB,6
4266,خبرنگارانی,NOUN,1
4267,مجموعه,NOUN,3
4268,بیمه,NOUN,2
4269,نشده‌اند,VERB,2
4270,39,NOUN,1
4271,تاٌمین,NOUN,1
4272,182,NOUN,1
4273,185,NOUN,1
4274,نشدن,NOUN,1
4275,تخطی,NOUN,2
4276,شکایت,NOUN,8
4277,اپل,PROPN,3
4278,55,NUM,2
4279,102,NUM,1
4280,محصولات,NOUN,3
4281,60,NUM,1
4282,رمان,NOUN,2
4283,نداشتن,NOUN,4
4284,پیرو,NOUN,1
4285,همینگوی,NOUN,1
4286,تقلید,NOUN,1
4287,داستان‌پردازی,NOUN,1
4288,دستورات,NOUN,1
4289,ژنرال,PROPN,1
4290,استنلی,PROPN,1
4291,مک‌کریستال,PROPN,1
4292,فرماندهٔ,NOUN,2
4293,ائتلاف,NOUN,1
4294,عملیات‌های,NOUN,1
4295,پس,NOUN,2
4296,کشتن,NOUN,1
4297,بازداشت,NOUN,2
4298,قانع,ADJ,3
4299,قبال,NOUN,1
4300,شورشیان,NOUN,3
4301,راستی,ADV,1
4302,خواب,NOUN,8
4303,دیدن,NOUN,2
4304,چگونه,ADV,9
4305,می‌کشاندی,VERB,1
4306,چطور,ADV,3
4307,شورش,NOUN,1
4308,نمی‌کردیم,VERB,1
4309,خلع,NOUN,1
4310,سلاح,NOUN,1
4311,اردوگاه‌های,NOUN,1
4312,صلح,NOUN,4
4313,سودان,PROPN,1
4314,آثاری,NOUN,1
4315,برگ,NOUN,1
4316,می‌ارزد,VERB,1
4317,بیانیهٔ,NOUN,1
4318,پایانی,ADJ,2
4319,مجمع,PROPN,2
4320,همکاری,PROPN,1
4321,ترکی,PROPN,1
4322,عربی,PROPN,1
4323,عربی,ADJ,1
4324,دیدگاهی,NOUN,2
4325,ثبات,NOUN,7
4326,رفاه,NOUN,1
4327,خاورمیانه,PROPN,2
4328,عادلانه,ADJ,3
4329,مناقشهٔ,NOUN,1
4330,اعراب,NOUN,1
4331,مدعا,NOUN,1
4332,مناقشه,NOUN,1
4333,دکارت,PROPN,1
4334,اغلب,ADV,1
4335,تهی,ADJ,1
4336,اشکال,NOUN,1
4337,جوهری,ADJ,1
4338,کیفیات,NOUN,1
4339,واقعی,ADJ,4
4340,فیلسوفان,NOUN,2
4341,فرض,NOUN,2
4342,ذاتی,NOUN,1
4343,شیء,NOUN,1
4344,محمدعلی,PROPN,1
4345,روئین‌تن,PROPN,1
4346,123,NUM,1
4347,پله,NOUN,1
4348,رتبهٔ,NOUN,2
4349,507,NOUN,1
4350,بعد,ADJ,6
4351,مسعودشاهی,PROPN,1
4352,شاه‌حسینی,PROPN,1
4353,فارابی,PROPN,1
4354,توجیهات,NOUN,1
4355,برنگرداند,VERB,1
4356,تجاوزکارانه,ADJ,1
4357,غیرعادی,ADJ,1
4358,پایهٔ,NOUN,1
4359,نقض,NOUN,1
4360,نهاده,VERB,7
4361,بنای,NOUN,1
4362,قره‌کلیسا,PROPN,1
4363,700,NUM,1
4364,مسجد,PROPN,3
4365,جامع,PROPN,1
4366,دورهٔ,NOUN,5
4367,قاجار,NOUN,1
4368,والی,NOUN,1
4369,دیدنی,ADJ,1
4370,کردستان,PROPN,3
4371,خیل,NOUN,2
4372,عظیمی,ADJ,1
4373,مهمانان,NOUN,1
4374,مأموریت,NOUN,3
4375,میرزا,PROPN,2
4376,افرادی,NOUN,5
4377,حاجی,PROPN,1
4378,آغاسی,PROPN,1
4379,نطفهٔ,NOUN,1
4380,نخبه‌کشی,NOUN,1
4381,جرمی,PROPN,1
4382,بنتام,PROPN,1
4383,جان,PROPN,2
4384,استوارت,PROPN,1
4385,میل,NOUN,3
4386,بنیان‌های,NOUN,1
4387,نظریهٔ,NOUN,4
4388,فایده‌گرا,ADJ,1
4389,نهادند,VERB,1
4390,wfp,PROPN,1
4391,گرسنگی,NOUN,1
4392,آموزه‌های,NOUN,1
4393,محوریت,NOUN,1
4394,استانداردهای,NOUN,1
4395,صحیفهٔ,PROPN,1
4396,سجادیه,PROPN,1
4397,ظاهری,NOUN,1
4398,آرام‌بخش,ADJ,1
4399,باطنی,NOUN,1
4400,سازنده,ADJ,2
4401,روح‌بخش,ADJ,1
4402,خواننده‌ای,NOUN,1
4403,شیفتهٔ,ADJ,1
4404,سجاد,PROPN,1
4405,انس,NOUN,1
4406,معبود,NOUN,1
4407,عامل,NOUN,2
4408,بانکداری,PROPN,1
4409,پژوهشکدهٔ,PROPN,1
4410,اقتصاد,PROPN,2
4411,اساتید,NOUN,1
4412,چالش‌های,NOUN,1
4413,بانکداری,NOUN,1
4414,اقتصادی,PROPN,2
4415,دارایی,PROPN,1
4416,استاد,NOUN,1
4417,اصولی,ADJ,1
4418,مخالفت,NOUN,1
4419,اشغالگری,NOUN,1
4420,تجاوزگری,NOUN,1
4421,تقابل,NOUN,4
4422,درک,NOUN,3
4423,وقایع,NOUN,1
4424,پدیده‌های,NOUN,1
4425,پیشگیری,NOUN,1
4426,منطقی,ADJ,2
4427,حداقل,ADJ,2
4428,رسانیدن,NOUN,1
4429,خطرات,NOUN,1
4430,رخدادهای,NOUN,1
4431,غیرطبیعی,ADJ,1
4432,ساختهٔ,ADJ,1
4433,محیط,NOUN,3
4434,پیرامون,ADJ,1
4435,مدخل,NOUN,1
4436,قدیم,ADJ,3
4437,انقلاب,PROPN,4
4438,تبلیغات,PROPN,1
4439,سازمان,NOUN,6
4440,تبلیغی,NOUN,1
4441,بزرگوار,ADJ,1
4442,شهدای,NOUN,1
4443,مجاهدت‌های,NOUN,3
4444,تنها,ADJ,2
4445,کیوان,PROPN,1
4446,امجدیان,PROPN,1
4447,روایتی,NOUN,1
4448,اشرفی,PROPN,1
4449,نگاهی,NOUN,1
4450,شهید,NOUN,2
4451,جمعیت,PROPN,1
4452,ایثارگران,PROPN,1
4453,روشنگری,NOUN,1
4454,بصیرت,NOUN,1
4455,همگان,NOUN,1
4456,غبارآلود,ADJ,1
4457,شعارهای,NOUN,1
4458,غلط,ADJ,1
4459,انحراف,NOUN,2
4460,به‌حق,ADJ,1
4461,نکاتی,NOUN,1
4462,تقدیم,NOUN,2
4463,پیشاپیش,ADV,1
4464,سپاس,NOUN,1
4465,امتنان,NOUN,1
4466,می‌دارم,VERB,1
4467,دوره‌ای,NOUN,1
4468,بازیگری,NOUN,1
4469,نمی‌گرفت,VERB,1
4470,جا,NOUN,14
4471,صرف‌نظر,NOUN,1
4472,تهدیدهای,NOUN,1
4473,متقابل,ADJ,1
4474,نکته‌ای,NOUN,1
4475,شارون,PROPN,1
4476,آمریکایی‌های,NOUN,1
4477,لیکودی,ADJ,1
4478,وانمود,NOUN,1
4479,زرادخانهٔ,NOUN,1
4480,غیرمتعارف,ADJ,1
4481,عامل,ADJ,3
4482,اطمینان,NOUN,1
4483,بارقهٔ,NOUN,1
4484,امید,NOUN,5
4485,بیندازند,VERB,1
4486,طلایی,ADJ,2
4487,احیای,NOUN,3
4488,نتوانسته‌ایم,VERB,1
4489,پخش,NOUN,2
4490,عمو,PROPN,1
4491,بیندازیم,VERB,1
4492,خیلی‌ها,NOUN,2
4493,وطن,NOUN,2
4494,باختند,VERB,1
4495,آدم‌هایی,NOUN,1
4496,سرزمین,NOUN,2
4497,جانبازی,NOUN,4
4498,قیطاسی,PROPN,1
4499,رحمت,PROPN,1
4500,محمودی,PROPN,1
4501,گهرسودی,PROPN,1
4502,گل‌مراد,PROPN,1
4503,فاضلی,PROPN,1
4504,فرمان,PROPN,1
4505,فولادوند,PROPN,1
4506,سلمان,PROPN,2
4507,کرد,PROPN,1
4508,افتخار,NOUN,1
4509,جانبازی,PROPN,1
4510,خونین,ADJ,1
4511,9,NUM,1
4512,داور,NOUN,3
4513,تماشاگر,NOUN,1
4514,رسیدند,VERB,2
4515,369,NUM,1
4516,اشتراک,NOUN,2
4517,واگذارشده,ADJ,1
4518,492,NUM,1
4519,جانبازان,NOUN,1
4520,بالای,ADP,2
4521,523,NUM,1
4522,766,NUM,1
4523,مشترک,NOUN,1
4524,اصابت,NOUN,2
4525,بمب‌های,NOUN,1
4526,رفیع,ADJ,1
4527,ذره,NOUN,2
4528,تعرض,NOUN,1
4529,نکردم,VERB,2
4530,خطبهٔ,NOUN,1
4531,البواردی,PROPN,1
4532,ریاض,PROPN,1
4533,حوثی‌ها,NOUN,1
4534,گستاخی,NOUN,1
4535,تمام‌تر,ADJ,1
4536,اظهارات,NOUN,1
4537,وقیحانه‌ای,ADJ,1
4538,سیستانی,PROPN,2
4539,راند,VERB,1
4540,مذهب,NOUN,1
4541,شیعهٔ,NOUN,1
4542,اثنی‌عشری,ADJ,1
4543,تکفیر,NOUN,1
4544,سرکردگان,NOUN,1
4545,تروریسم,NOUN,1
4546,تکفیری‌ها,NOUN,1
4547,ترافیکی,ADJ,1
4548,26,NOUN,1
4549,خرداد,PROPN,1
4550,تیر,PROPN,1
4551,79,NUM,1
4552,تصادف,NOUN,4
4553,موتورسیکلت,NOUN,1
4554,104,NUM,1
4555,ماشین,NOUN,2
4556,دوچرخه,NOUN,2
4557,بیمارستان,PROPN,1
4558,نکویی,PROPN,1
4559,بستری,ADJ,2
4560,مرحوم,NOUN,1
4561,1301,NOUN,1
4562,ه,ADJ,1
4563,ش,ADJ,1
4564,نجف‌آباد,PROPN,2
4565,متولد,NOUN,1
4566,علمیهٔ,NOUN,1
4567,سن,NOUN,6
4568,هجرت,NOUN,6
4569,برخی,NOUN,5
4570,آگاهی,NOUN,3
4571,بیگانه,ADJ,1
4572,مستقلی,ADJ,1
4573,اعتماد,PROPN,1
4574,بستند,VERB,2
4575,فیلم‌ها,NOUN,1
4576,سینماهای,NOUN,1
4577,هجرت,PROPN,3
4578,عصر,PROPN,3
4579,جدید,PROPN,3
4580,اکران,NOUN,3
4581,آموزشی,ADJ,2
4582,ویژهٔ,ADJ,6
4583,روحانیون,NOUN,1
4584,اکثر,NOUN,1
4585,تاریخ‌نویسان,NOUN,1
4586,محدثان,NOUN,1
4587,انساب,NOUN,1
4588,مبرقع,PROPN,1
4589,کوفه,PROPN,2
4590,محلی,NOUN,1
4591,آذر,PROPN,1
4592,طالقانی,PROPN,2
4593,محلهٔ,PROPN,1
4594,چهل‌اختران,PROPN,1
4595,معروف,ADJ,3
4596,سپرده,VERB,1
4597,سینمای,PROPN,1
4598,گلستان,PROPN,1
4599,شش,NUM,3
4600,سینما,PROPN,1
4601,گنبدکاووس,PROPN,1
4602,جاویدالاثر,NOUN,1
4603,حاج,PROPN,3
4604,متوسلیان,PROPN,1
4605,آشنا,ADJ,1
4606,سیزده,NUM,1
4607,رسول,PROPN,1
4608,خدا,PROPN,1
4609,ص,NOUN,1
4610,مقدمات,NOUN,4
4611,مدینه,PROPN,1
4612,دوره,NOUN,1
4613,مهندسی,NOUN,5
4614,1369,NOUN,1
4615,1371,NOUN,2
4616,1373,NOUN,1
4617,1375,NOUN,1
4618,1377,NOUN,1
4619,1381,NOUN,1
4620,1385,NOUN,1
4621,متخصصان,NOUN,2
4622,مباحثه,NOUN,2
4623,تسلط,NOUN,1
4624,استراتژیک,ADJ,2
4625,تضعیف,NOUN,4
4626,بازگشت,NOUN,3
4627,احیاء,NOUN,1
4628,تحریم‌ها,NOUN,1
4629,توانمندی,NOUN,1
4630,دفاعی,ADJ,1
4631,سپاه,PROPN,3
4632,شاهد,NOUN,1
4633,ظرفیت‌های,NOUN,1
4634,تهاجمی,ADJ,1
4635,تدافعی,ADJ,1
4636,بوده‌ایم,AUX,1
4637,بوش,PROPN,1
4638,جبران,NOUN,2
4639,23,NOUN,1
4640,آبان‌ماه,PROPN,1
4641,اردهال,NOUN,1
4642,کلید,NOUN,2
4643,خورده,VERB,5
4644,سه‌شنبهٔ,NOUN,1
4645,ورزشگاه,PROPN,2
4646,دستگردی,PROPN,1
4647,گروه,PROPN,1
4648,فیلمبرداری,PROPN,1
4649,واحد,PROPN,1
4650,خبر,PROPN,1
4651,اتومبیل,NOUN,1
4652,عمدهٔ,NOUN,2
4653,-,CCONJ,1
4654,مضمون,NOUN,1
4655,پنجره‌ای,NOUN,1
4656,اپیزود,NOUN,1
4657,روزنه,NOUN,1
4658,35,NUM,1
4659,سریال,NOUN,2
4660,کلانتری,PROPN,1
4661,غیرانتفاعی,PROPN,1
4662,بسیج,PROPN,2
4663,سپاه,NOUN,1
4664,نثار,NOUN,1
4665,ادای,NOUN,1
4666,فرانچیچ,PROPN,1
4667,بتواند,VERB,1
4668,سریع,ADJ,1
4669,خوی,NOUN,1
4670,فولاد,NOUN,2
4671,وفق,NOUN,1
4672,مراسمی,NOUN,1
4673,امام‌جمعه,NOUN,1
4674,فرماندار,NOUN,2
4675,شهرستان,PROPN,3
4676,بروجرد,PROPN,2
4677,روستای,PROPN,3
4678,قشلاق,PROPN,3
4679,توابع,NOUN,1
4680,شهرستان,NOUN,3
4681,نعمت,NOUN,1
4682,بهره‌مند,ADJ,1
4683,سد,NOUN,1
4684,مخزنی,ADJ,1
4685,کیلومتری,NOUN,2
4686,شمال,PROPN,1
4687,صحنه,PROPN,1
4688,عشایر,NOUN,1
4689,اندیمشک,PROPN,1
4690,قشلاق,NOUN,1
4691,هوا,NOUN,4
4692,ییلاقی,ADJ,1
4693,استان‌های,NOUN,1
4694,روشن,ADJ,4
4695,چراغ,NOUN,2
4696,گازی,ADJ,1
4697,روشنایی,NOUN,1
4698,مسجد,NOUN,1
4699,گازرسانی,NOUN,1
4700,افتتاح,NOUN,1
4701,محتشمی‌پور,PROPN,1
4702,دستی,NOUN,1
4703,قطع,NOUN,4
4704,فلسطینی‌ها,NOUN,1
4705,می‌زنی,VERB,2
4706,برادر,NOUN,4
4707,صحبت,NOUN,4
4708,مجدد,ADJ,3
4709,اجازه,NOUN,5
4710,صلوات,NOUN,1
4711,جمعی,NOUN,3
4712,نماینده‌ای,NOUN,1
4713,هستی,AUX,1
4714,بخش‌دار,NOUN,1
4715,جوادآباد,PROPN,1
4716,بایدن,PROPN,1
4717,پارلمان,PROPN,1
4718,دخالتی,NOUN,1
4719,آشکار,ADJ,2
4720,بازخواست,NOUN,2
4721,مشاهده,NOUN,4
4722,مسئولین,NOUN,1
4723,محلی,ADJ,1
4724,گستردهٔ,ADJ,1
4725,درختان,NOUN,3
4726,کم‌یاب,ADJ,1
4727,نایاب,ADJ,1
4728,بسته‌اند,VERB,1
4729,تارتار,PROPN,1
4730,جایگزین,NOUN,1
4731,یاوری,PROPN,1
4732,جام,NOUN,1
4733,حذفی,ADJ,1
4734,رهنمون,NOUN,14
4735,فردا,NOUN,7
4736,کسوت,NOUN,2
4737,ارنی,PROPN,1
4738,برندتس,PROPN,1
4739,مقابل,ADP,5
4740,سایپای,PROPN,1
4741,مایلی‌کهن,PROPN,1
4742,لیاد,PROPN,1
4743,الحسینی,PROPN,1
4744,تولیدات,NOUN,3
4745,شکلهای,NOUN,1
4746,گوناگون,ADJ,2
4747,خواننده,NOUN,1
4748,فلسفه‌های,NOUN,1
4749,سودمند,ADJ,1
4750,هنرهای,NOUN,1
4751,زیبا,ADJ,3
4752,درهمی,NOUN,1
4753,آشفتگی,NOUN,1
4754,پژوهشگر,NOUN,1
4755,تاریکی‌های,NOUN,1
4756,مطلق,ADJ,1
4757,مجاز,ADJ,3
4758,آشوبگران,NOUN,1
4759,کتک,NOUN,2
4760,نمی‌خورد,VERB,1
4761,کتک‌خورده,ADJ,1
4762,خانه‌دار,NOUN,1
4763,جاسوس,NOUN,1
4764,مست,ADJ,2
4765,اسرائیلی,ADJ,2
4766,نواهای,NOUN,1
4767,غم‌نوا,PROPN,1
4768,نالهٔ,NOUN,1
4769,العطش,NOUN,1
4770,مداحی,NOUN,1
4771,نوحه‌سرایی,NOUN,1
4772,زنده‌یاد,NOUN,2
4773,حبیب,PROPN,1
4774,نیک‌نام,PROPN,1
4775,صادق,PROPN,1
4776,نصیری,PROPN,1
4777,مداحان,NOUN,2
4778,ذاکرین,NOUN,1
4779,86,NOUN,1
4780,اختراع,NOUN,1
4781,لیزر,NOUN,2
4782,واکنش‌های,NOUN,1
4783,مختلفی,ADJ,1
4784,روبه‌رو,ADJ,3
4785,حباب‌های,NOUN,1
4786,درخشان,ADJ,1
4787,پرتوهای,NOUN,1
4788,طاق,NOUN,1
4789,کادربندی,NOUN,1
4790,کاشی‌کاری‌ها,NOUN,1
4791,مزین,ADJ,1
4792,تلخ,ADJ,2
4793,گردید,VERB,5
4794,ناصواب,ADJ,1
4795,سوء,ADJ,1
4796,زیانبار,ADJ,1
4797,جوامع,NOUN,1
4798,خرده‌فرهنگهای,NOUN,1
4799,عکس‌ها,NOUN,1
4800,فراموشی,NOUN,2
4801,نشانه‌های,NOUN,1
4802,قومی,ADJ,1
4803,دختری,NOUN,1
4804,جمعیت,NOUN,2
4805,دیدم,VERB,1
4806,خوردن,NOUN,2
4807,اینقدر,NOUN,1
4808,تعارف,NOUN,3
4809,خونریزی,NOUN,1
4810,اغما,NOUN,1
4811,مدعی,NOUN,1
4812,ناکام,ADJ,1
4813,ماندند,VERB,1
4814,قولی,NOUN,1
4815,موقعیت,NOUN,4
4816,عده‌ای,DET,1
4817,زورگو,NOUN,1
4818,ملاحظه‌کاری,NOUN,1
4819,دنیاطلبی,NOUN,1
4820,دنیاپرستی,NOUN,1
4821,معیار,NOUN,1
4822,خوبان,NOUN,1
4823,بکشند,VERB,2
4824,صدای,NOUN,7
4825,نمی‌رسد,VERB,3
4826,رئیس‌جمهور,NOUN,1
4827,مشکل‌تراشی,NOUN,1
4828,بحران‌آفرینی,NOUN,1
4829,فتنه‌افکنی,NOUN,1
4830,پیشنهادها,NOUN,2
4831,طرح‌های,NOUN,1
4832,موافقت,NOUN,6
4833,کاری,NOUN,9
4834,معنای,NOUN,5
4835,قربانیان,NOUN,1
4836,بعثی,ADJ,1
4837,متلاشی‌شده,ADJ,1
4838,زهرا,PROPN,1
4839,عبادت,NOUN,4
4840,مثال,NOUN,1
4841,موقوفات,NOUN,1
4842,اذن,NOUN,2
4843,شرعی,ADJ,1
4844,غاصب,ADJ,1
4845,باطل,ADJ,2
4846,اوقات,NOUN,1
4847,نمی‌شود,VERB,3
4848,خواهان,ADJ,1
4849,خون‌ریزی,NOUN,1
4850,هتک,NOUN,1
4851,حرمت,NOUN,2
4852,اماکن,NOUN,1
4853,مکان‌های,NOUN,1
4854,مراکز,NOUN,3
4855,مستند,NOUN,1
4856,زن,NOUN,8
4857,روس,ADJ,1
4858,شاهکارهای,NOUN,2
4859,کلاسیک,ADJ,2
4860,کودک,PROPN,1
4861,نوجوان,PROPN,1
4862,داستان‌هایی,NOUN,1
4863,فارسی,ADJ,4
4864,بازنویسی,NOUN,1
4865,پاس,PROPN,1
4866,محروم,ADJ,2
4867,امید,PROPN,1
4868,خورج,PROPN,1
4869,کاپیتان,NOUN,1
4870,رهایی,NOUN,1
4871,بازی‌ها,NOUN,1
4872,پاس,NOUN,2
4873,اشتباه,ADJ,2
4874,ویران‌کننده‌ای,ADJ,1
4875,ترابری,PROPN,1
4876,بابت,ADP,1
4877,تأخیرات,NOUN,1
