,word,POS,count
5747,nádherne,ADV,1
5748,pristane,VERB,1
5749,vlasom,NOUN,1
5750,vyzerala,VERB,1
5751,staršie,ADV,1
5752,intelektuálsky,ADV,1
5753,nápadné,ADJ,1
5754,vyzývavé,ADJ,1
5755,slušné,ADJ,1
5756,odviazať,VERB,1
5757,vyvádzať,VERB,1
5758,divoška,NOUN,1
5759,zvŕtala,VERB,1
5760,zrkadlom,NOUN,1
5761,spomínala,VERB,1
5762,ukrutne,ADV,2
5763,ľútostivo,ADV,1
5764,pohladila,VERB,1
5765,mäkkú,ADJ,1
5766,látku,NOUN,1
5767,toľko,DET,1
5768,peňazí,NOUN,2
5769,neminiem,VERB,1
5770,oblečenie,NOUN,1
5771,rozdielne,ADJ,1
5772,názory,NOUN,1
5773,vezmeš,VERB,1
5774,finneganky,PROPN,1
5775,predavačka,NOUN,1
5776,silene,ADV,1
5777,usmievala,VERB,2
5778,najavo,ADV,2
5779,pobavilo,VERB,1
5780,tuším,PART,4
5781,naruby,ADV,1
5782,vrátiť,VERB,2
5783,svätá,ADJ,1
5784,pravda,NOUN,6
5785,nemôže,VERB,2
5786,náladu,NOUN,1
5787,podozrievavo,ADV,1
5788,ponúkla,VERB,2
5789,umyjem,VERB,1
5790,krásne,ADV,1
5791,dvore,NOUN,2
5792,hadicou,NOUN,1
5793,napustila,VERB,1
5794,slnkom,NOUN,1
5795,zohriatu,ADJ,1
5796,šampónovať,VERB,1
5797,očakávaní,NOUN,1
5798,prelud,NOUN,1
5799,skoro,PART,2
5800,ostriekala,VERB,1
5801,dúfal,VERB,2
5802,nájdem,VERB,3
5803,zosadol,VERB,1
5804,bicykla,NOUN,1
5805,turnerová,PROPN,1
5806,musel,VERB,5
5807,vbehol,VERB,1
5808,rozmoknutú,ADJ,1
5809,trávu,NOUN,2
5810,som,VERB,6
5811,mamou,NOUN,1
5812,nespomenula,VERB,2
5813,utorok,NOUN,2
5814,veľký,ADJ,5
5815,test,NOUN,4
5816,fyziky,NOUN,3
5817,ospravedlníte,VERB,1
5818,porozprávať,VERB,1
5819,dcérou,NOUN,1
5820,isteže,PART,2
5821,odtiahla,VERB,2
5822,nabok,ADV,6
5823,zvolila,VERB,1
5824,nesprávne,ADJ,1
5825,zvýšeným,ADJ,1
5826,hlasom,NOUN,2
5827,mlčala,VERB,1
5828,ostať,VERB,1
5829,desiatej,ADJ,1
5830,obávala,VERB,1
5831,dám,VERB,2
5832,priveľké,ADJ,1
5833,nadšenie,NOUN,1
5834,otočím,VERB,1
5835,naradostená,ADJ,1
5836,správaj,VERB,1
5837,srdiečko,NOUN,2
5838,verím,VERB,4
5839,dôvera,NOUN,1
5840,verila,VERB,1
5841,neurobím,VERB,1
5842,okamihu,NOUN,1
5843,vysokoškolských,ADJ,1
5844,plánoch,NOUN,1
5845,bábätko,NOUN,1
5846,vravela,VERB,4
5847,neznášala,VERB,1
5848,vedel,VERB,19
5849,neodolateľne,ADV,1
5850,snoril,VERB,1
5851,prezeral,VERB,3
5852,farebné,ADJ,1
5853,obaly,NOUN,1
5854,kníh,NOUN,1
5855,vypátral,VERB,1
5856,opravila,VERB,1
5857,sviečky,NOUN,1
5858,vložila,VERB,1
5859,mosadzných,ADJ,1
5860,svietnikov,NOUN,1
5861,vzala,VERB,3
5862,vínové,ADJ,1
5863,poháre,NOUN,2
5864,fľašu,NOUN,1
5865,malinovky,NOUN,1
5866,príbor,NOUN,1
5867,ponúkol,VERB,1
5868,povieš,VERB,2
5869,priniesli,VERB,1
5870,šalát,NOUN,1
5871,fašírku,NOUN,1
5872,poloprázdny,ADJ,1
5873,pohár,NOUN,5
5874,dolial,VERB,1
5875,rozprávali,VERB,3
5876,hovorili,VERB,1
5877,všetkom,DET,1
5878,napadlo,VERB,2
5879,mlčanlivejší,ADJ,1
5880,krásna,ADJ,2
5881,zbožňovaná,ADJ,1
5882,múdra,NOUN,1
5883,bezpečia,NOUN,1
5884,dojedol,VERB,2
5885,sviatočný,ADJ,1
5886,obed,NOUN,3
5887,objedná,VERB,1
5888,donášku,NOUN,1
5889,mrazené,ADJ,1
5890,jedlá,NOUN,2
5891,večeri,NOUN,1
5892,odpratali,VERB,1
5893,stola,NOUN,3
5894,vytiahla,VERB,1
5895,fyziku,NOUN,2
5896,píšeme,VERB,1
5897,prečítať,VERB,1
5898,odznova,ADV,1
5899,listujúc,VERB,1
5900,učebnici,NOUN,1
5901,1543,NUM,1
5902,venoval,VERB,1
5903,kresbe,NOUN,1
5904,slnkom,PROPN,1
5905,zemou,PROPN,1
5906,vzdialenosť,NOUN,1
5907,149,NUM,1
5908,miliónov,NUM,3
5909,kilometrov,NOUN,1
5910,fotografickú,ADJ,1
5911,pamäť,NOUN,4
5912,pokračoval,VERB,4
5913,kreslení,NOUN,1
5914,vytieňoval,VERB,1
5915,lícne,ADJ,1
5916,kosti,NOUN,1
5917,tmavé,ADJ,2
5918,zavrem,VERB,1
5919,vidím,VERB,2
5920,učiť,VERB,1
5921,vyskúšať,VERB,1
5922,normálne,ADV,2
5923,vykašlala,VERB,1
5924,váhala,VERB,1
5925,neuľahčuje,VERB,1
5926,odísť,VERB,2
5927,zatváril,VERB,2
5928,urazene,ADV,1
5929,odprevadíš,VERB,1
5930,vrhla,VERB,1
5931,astronómiu,NOUN,2
5932,kapitolou,NOUN,1
5933,zatmení,NOUN,1
5934,zásuvke,NOUN,1
5935,papier,NOUN,3
5936,formulár,NOUN,1
5937,udelenie,NOUN,1
5938,finančnej,ADJ,2
5939,podpory,NOUN,1
5940,vysokej,ADJ,2
5941,niekoľkými,DET,1
5942,týždňami,NOUN,2
5943,výchovný,ADJ,2
5944,poradca,NOUN,1
5945,pán,NOUN,3
5946,hatch,PROPN,1
5947,nedostanem,VERB,1
5948,jednotku,NOUN,1
5949,štipendiom,NOUN,1
5950,rátať,VERB,1
5951,tvojmu,DET,1
5952,otcovi,NOUN,1
5953,prekvapenie,NOUN,2
5954,zberala,VERB,1
5955,siedmej,ADJ,1
5956,prídem,VERB,1
5957,sľubujem,VERB,4
5958,presviedčal,VERB,1
5959,vážila,VERB,1
5960,povie,VERB,2
5961,mohla,VERB,5
5962,odmietnuť,VERB,1
5963,naradostene,ADV,2
5964,zhodil,VERB,1
5965,všimnúť,VERB,1
5966,dívať,VERB,1
5967,prečítam,VERB,1
5968,celú,ADJ,3
5969,hovorila,VERB,1
5970,saabe,PROPN,1
5971,matky,NOUN,2
5972,verejnej,ADJ,1
5973,knižnice,NOUN,2
5974,nepočúval,VERB,1
5975,nadšene,ADV,1
5976,prešiel,VERB,5
5977,ľavého,ADJ,1
5978,pruhu,NOUN,2
5979,ideme,VERB,1
5980,držal,VERB,3
5981,vľavo,ADV,1
5982,šiel,VERB,2
5983,rozhodne,PART,2
5984,neviedol,VERB,1
5985,parkovisko,NOUN,1
5986,viedol,VERB,5
5987,prašnú,ADJ,1
5988,cestičku,NOUN,1
5989,zavri,VERB,1
5990,prikázal,VERB,1
5991,metrov,NOUN,1
5992,zastal,VERB,3
5993,neznáme,ADJ,1
5994,vrčanie,NOUN,1
5995,diaľky,NOUN,1
5996,doliehala,VERB,1
5997,vysvietený,ADJ,1
5998,lunapark,NOUN,1
5999,kolotočmi,NOUN,1
6000,kľukatými,ADJ,1
6001,dráhami,NOUN,1
6002,hudbou,NOUN,2
6003,zábavnými,ADJ,1
6004,hrami,NOUN,1
6005,množstvom,NOUN,3
6006,vykrikujúcich,ADJ,1
6007,nočným,ADJ,1
6008,ovzduším,NOUN,1
6009,nieslo,VERB,1
6010,prichádzali,VERB,3
6011,zozadu,ADV,1
6012,autobusom,NOUN,1
6013,autám,NOUN,1
6014,vstupom,NOUN,1
6015,bežali,VERB,1
6016,dolu,ADP,1
6017,kopcom,NOUN,1
6018,svetlám,NOUN,1
6019,kolotočoch,NOUN,1
6020,vyliezli,VERB,2
6021,koňa,NOUN,1
6022,dostali,VERB,6
6023,ruskému,ADJ,1
6024,kolesu,NOUN,1
6025,unavení,ADJ,1
6026,presladení,ADJ,1
6027,vysmiati,ADJ,1
6028,koleso,NOUN,2
6029,krútilo,VERB,1
6030,vozík,NOUN,2
6031,stúpal,VERB,1
6032,postálo,VERB,1
6033,knísal,VERB,2
6034,zboka,ADV,3
6035,žalúdku,NOUN,3
6036,šteklivé,ADJ,1
6037,výška,NOUN,1
6038,ráno,ADV,3
6039,prebudila,VERB,1
6040,chrisovo,ADJ,1
6041,držím,VERB,1
6042,palce,NOUN,1
6043,roztopil,VERB,1
6044,vliali,VERB,1
6045,iskierku,NOUN,1
6046,vystrela,VERB,4
6047,teste,NOUN,1
6048,romantika,NOUN,1
6049,pokojne,ADV,3
6050,písali,VERB,2
6051,čmárala,VERB,1
6052,zahlásil,VERB,1
6053,ceruzku,NOUN,1
6054,prekvapený,ADJ,1
6055,výraz,NOUN,4
6056,zmocnilo,VERB,1
6057,zbabrala,VERB,1
6058,kytička,NOUN,1
6059,sedmokrások,NOUN,1
6060,utešiť,VERB,1
6061,zničená,ADJ,1
6062,prisahala,VERB,1
6063,obedňajšiu,ADJ,1
6064,prestávku,NOUN,1
6065,zaplávam,VERB,1
6066,trénovať,VERB,1
6067,nezvládnem,VERB,1
6068,čoskoro,ADV,3
6069,zapochybovala,VERB,1
6070,odhodlaní,NOUN,1
6071,školou,NOUN,1
6072,dobehol,VERB,1
6073,voľno,NOUN,2
6074,najmenšiu,ADJ,1
6075,rozoberať,VERB,1
6076,zmätené,ADJ,1
6077,pocity,NOUN,4
6078,zbabraný,ADJ,1
6079,dnešné,ADJ,1
6080,zaklamala,VERB,1
6081,pohrával,VERB,2
6082,vlasmi,NOUN,8
6083,znesiteľnejšie,ADJ,2
6084,nemu,PRON,10
6085,strach,NOUN,3
6086,najväčšiu,ADJ,2
6087,zďaleka,ADV,1
6088,august,PROPN,2
6089,odviedol,VERB,1
6090,nastupovali,VERB,1
6091,tretia,ADJ,3
6092,tvárila,VERB,1
6093,štarte,NOUN,1
6094,spiaca,ADJ,1
6095,krásavica,NOUN,1
6096,zažmurkala,VERB,1
6097,slovách,NOUN,1
6098,pohodlne,ADV,1
6099,pristál,VERB,1
6100,marsu,PROPN,1
6101,nečudujem,VERB,1
6102,výborne,ADV,4
6103,urobil,VERB,1
6104,záverečné,ADJ,1
6105,ročníkové,ADJ,1
6106,testy,NOUN,1
6107,vypol,VERB,1
6108,okolie,NOUN,2
6109,odo,ADP,1
6110,horor,NOUN,1
6111,zasa,PART,2
6112,obchodného,ADJ,1
6113,centra,NOUN,1
6114,capuccino,NOUN,1
6115,vyšplhali,VERB,1
6116,studenú,ADJ,1
6117,námesačníci,NOUN,1
6118,baseballovú,ADJ,1
6119,mojím,DET,2
6120,najvzácnejším,ADJ,1
6121,pokladom,NOUN,1
6122,miestami,ADV,1
6123,zodratým,ADJ,1
6124,okrajoch,NOUN,1
6125,šampónovú,ADJ,1
6126,vlasov,NOUN,3
6127,maličký,ADJ,1
6128,zodratý,ADJ,1
6129,nimi,PRON,9
6130,nehrám,VERB,1
6131,sne,NOUN,3
6132,vyhodila,VERB,1
6133,dobrí,ADJ,1
6134,namietala,VERB,1
6135,kľúčik,NOUN,1
6136,zvierali,VERB,1
6137,dlaňami,NOUN,1
6138,nechodili,VERB,1
6139,iní,DET,1
6140,rozlúčiť,VERB,2
6141,okno,NOUN,7
6142,znamenalo,VERB,3
6143,pozvať,VERB,1
6144,bozkávať,VERB,2
6145,začuli,VERB,1
6146,mamino,ADJ,1
6147,zlostné,ADJ,1
6148,vzdychnutie,NOUN,1
6149,mamina,ADJ,1
6150,silueta,NOUN,1
6151,stála,VERB,4
6152,vycítili,VERB,1
6153,hnevá,VERB,1
6154,robíš,VERB,3
6155,nestačila,VERB,1
6156,reagovať,VERB,1
6157,zaklopal,VERB,2
6158,rázne,ADV,1
6159,spravila,VERB,1
6160,silno,ADV,1
6161,zovrela,VERB,2
6162,ochrániť,VERB,1
6163,zvládnem,VERB,2
6164,tichšie,ADV,1
6165,nebola,AUX,6
6166,stopercentne,ADV,1
6167,presvedčená,ADJ,2
6168,nespravodlivé,ADJ,1
6169,nemôžeš,VERB,1
6170,zakazovať,VERB,1
6171,vybehla,VERB,2
6172,naštvane,ADV,1
6173,chodbu,NOUN,2
6174,dúfala,VERB,1
6175,zablyští,VERB,1
6176,slnku,NOUN,6
6177,žiaľ,PART,1
6178,zatiahnuté,ADJ,1
6179,kov,NOUN,1
6180,príjemne,ADV,2
6181,chladil,VERB,1
6182,povediac,VERB,1
6183,úmysle,NOUN,1
6184,zamierila,VERB,1
6185,dverám,NOUN,2
6186,dvakrát,ADV,1
6187,vodou,NOUN,2
6188,omotal,VERB,1
6189,prehodil,VERB,1
6190,chrbát,NOUN,2
6191,štvrtej,ADJ,1
6192,obrátke,NOUN,1
6193,stužka,NOUN,1
6194,kľúčikom,NOUN,2
6195,vyvliekla,VERB,1
6196,dráhe,NOUN,1
6197,šliapala,VERB,3
6198,zabrzdila,VERB,1
6199,ostatných,ADJ,3
6200,plavcov,NOUN,1
6201,šmátrala,VERB,1
6202,plávala,VERB,1
6203,sledoval,VERB,1
6204,hľadáš,VERB,1
6205,vynoril,VERB,1
6206,silnejšie,ADV,2
6207,uviazal,VERB,1
6208,stužku,NOUN,1
6209,zavesil,VERB,1
6210,očiach,NOUN,4
6211,berie,VERB,1
6212,zaradiť,VERB,1
6213,miesta,NOUN,1
6214,tréningom,NOUN,1
6215,vrátim,VERB,2
6216,tresk,INTJ,1
6217,škodoradostne,ADV,1
6218,odpočívala,VERB,1
6219,kraji,NOUN,1
6220,hompáľala,VERB,1
6221,nohami,NOUN,2
6222,urobiť,VERB,1
6223,jedinú,ADJ,1
6224,slušnú,ADJ,1
6225,obrátku,NOUN,1
6226,autobus,NOUN,3
6227,zarachotil,VERB,1
6228,zákrute,NOUN,1
6229,špička,NOUN,1
6230,okienka,NOUN,1
6231,sedadlá,NOUN,1
6232,obsadili,VERB,1
6233,pracujú,VERB,3
6234,centre,NOUN,1
6235,mojich,DET,1
6236,vracali,VERB,1
6237,pekných,ADJ,1
6238,domov,NOUN,2
6239,vyhrievanými,ADJ,1
6240,bazénmi,NOUN,1
6241,večere,NOUN,1
6242,lunaparku,NOUN,1
6243,ráz,ADV,2
6244,škole,NOUN,4
6245,slohového,ADJ,1
6246,zošita,NOUN,1
6247,písal,VERB,4
6248,ľúbostné,ADJ,1
6249,odkazy,NOUN,1
6250,nepovedala,VERB,1
6251,domáce,ADJ,2
6252,väzenie,NOUN,1
6253,shepherdovci,PROPN,1
6254,bývali,VERB,1
6255,luxusnej,ADJ,1
6256,štvrti,NOUN,1
6257,samé,DET,3
6258,honosné,ADJ,1
6259,domy,NOUN,1
6260,pracovala,VERB,1
6261,miestach,NOUN,2
6262,vládala,VERB,1
6263,platiť,VERB,2
6264,účty,NOUN,1
6265,sklené,ADJ,2
6266,terasu,NOUN,2
6267,nežartoval,VERB,1
6268,máte,VERB,2
6269,bezpečnostný,ADJ,1
6270,doberala,VERB,1
6271,preliezla,VERB,1
6272,plot,NOUN,1
6273,plesk,INTJ,1
6274,oblečenú,ADJ,1
6275,rozzúrilo,VERB,1
6276,zblížilo,VERB,1
6277,bral,VERB,2
6278,obrátkou,NOUN,1
6279,smial,VERB,1
6280,zúrivejšia,ADJ,1
6281,vyzliekol,VERB,1
6282,skočil,VERB,1
6283,väčšia,ADJ,1
6284,zlosť,NOUN,1
6285,chytala,VERB,1
6286,očí,NOUN,6
6287,vyhŕkli,VERB,1
6288,slzy,NOUN,6
6289,priplávala,VERB,1
6290,kovovým,ADJ,1
6291,schodíkom,NOUN,1
6292,námahou,NOUN,1
6293,vystupovala,VERB,1
6294,von,ADV,4
6295,striaslo,VERB,1
6296,vliezla,VERB,1
6297,prebehol,VERB,1
6298,ostávala,VERB,2
6299,mokrá,ADJ,1
6300,stopa,NOUN,1
6301,hrial,VERB,1
6302,prezliekol,VERB,1
6303,vitajte,INTJ,1
6304,vy,PRON,5
6305,prívetivo,ADV,1
6306,plaveckých,ADJ,1
6307,nepredstavil,VERB,1
6308,pani,NOUN,4
6309,shepherdová,PROPN,1
6310,vinník,NOUN,1
6311,angličan,PROPN,1
6312,náhlila,VERB,1
6313,kabínky,NOUN,1
6314,napchala,VERB,1
6315,obula,VERB,1
6316,tenisky,NOUN,1
6317,celou,ADJ,2
6318,domov,ADV,5
6319,tmavej,ADJ,2
6320,prázdnoty,NOUN,1
6321,14,NUM,1
6322,el,X,1
6323,rancho,PROPN,1
6324,rozmyslu,NOUN,1
6325,inteligentná,ADJ,1
6326,osoba,NOUN,1
6327,zmierenie,NOUN,1
6328,večnosť,NOUN,1
6329,nahnevať,VERB,1
6330,čom,PRON,3
6331,mama,PRON,1
6332,nepotešila,VERB,1
6333,správala,VERB,1
6334,vlastných,ADJ,3
6335,najmenej,PART,1
6336,predpokladala,VERB,1
6337,čím,PRON,3
6338,súhlasiť,VERB,1
6339,nechápala,VERB,1
6340,nikam,ADV,1
6341,nepôjdem,VERB,1
6342,lichotilo,VERB,1
6343,dopočul,VERB,1
6344,chodím,VERB,1
6345,nesmiala,VERB,1
6346,zložila,VERB,1
6347,zhrozene,ADV,1
6348,prekvapuješ,VERB,1
6349,upratala,VERB,1
6350,úmysly,NOUN,1
6351,nedokončím,VERB,1
6352,neodovzdala,VERB,1
6353,termíne,NOUN,1
6354,hutchinsonová,PROPN,1
6355,prepáčila,VERB,1
6356,odkladala,VERB,1
6357,nočnému,ADJ,1
6358,astronomickému,ADJ,1
6359,klubu,NOUN,2
6360,otras,NOUN,1
6361,zažila,VERB,1
6362,opravený,ADJ,1
6363,otázku,NOUN,3
6364,zodpovedať,VERB,1
6365,pánu,NOUN,1
6366,tayerlemu,PROPN,1
6367,triedou,NOUN,1
6368,správal,VERB,1
6369,prítulný,ADJ,1
6370,poškriabal,VERB,1
6371,zlostne,ADV,1
6372,kráčala,VERB,1
6373,viezli,VERB,1
6374,odvrkla,VERB,1
6375,adresovaný,ADJ,1
6376,prezliekla,VERB,1
6377,ďalšej,ADJ,3
6378,oznámila,VERB,1
6379,svojich,DET,5
6380,pomôcť,VERB,1
6381,robila,VERB,4
6382,zázraky,NOUN,1
6383,dajako,ADV,1
6384,zahodila,VERB,1
6385,kuchyni,NOUN,1
6386,otcov,ADJ,1
6387,nejak,ADV,1
6388,vymyslíme,VERB,1
6389,naznačila,VERB,1
6390,túžim,VERB,1
6391,tretie,ADJ,1
6392,intimite,NOUN,1
6393,dokončila,VERB,1
6394,spokojná,ADJ,1
6395,začula,VERB,3
6396,klopkanie,NOUN,1
6397,neposkočilo,VERB,1
6398,inokedy,ADV,2
6399,vráti,VERB,1
6400,prosím,VERB,2
6401,bezstarostný,ADJ,1
6402,varoval,VERB,1
6403,pomôžem,VERB,1
6404,udržať,VERB,2
6405,rovnováhu,NOUN,1
6406,okennom,ADJ,1
6407,parapete,NOUN,1
6408,zima,ADV,1
6409,tuhšie,ADV,1
6410,privinul,VERB,1
6411,lejak,NOUN,1
6412,riskantné,ADJ,1
6413,ľúbim,VERB,3
6414,vystrašili,VERB,1
6415,pripravená,ADJ,1
6416,hľadela,VERB,1
6417,úprimne,ADV,3
6418,nezdržiaval,VERB,1
6419,pusť,VERB,1
6420,záleží,VERB,3
6421,nerob,VERB,1
6422,skry,VERB,1
6423,zatiahla,VERB,1
6424,oleander,NOUN,1
6425,ihneď,ADV,12
6426,spoznala,VERB,1
6427,maminho,ADJ,2
6428,počkám,VERB,1
6429,bežiac,VERB,1
6430,choď,VERB,1
6431,odíď,VERB,1
6432,daj,VERB,1
6433,zaprotestoval,VERB,1
6434,nazrela,VERB,1
6435,spím,VERB,1
6436,bilo,VERB,3
6437,zvon,NOUN,1
6438,posteli,NOUN,1
6439,tvári,NOUN,8
6440,stekali,VERB,2
6441,rozísť,VERB,1
6442,15,NUM,1
6443,vyhýbala,VERB,1
6444,dokázať,VERB,1
6445,zriecť,VERB,1
6446,úžasná,ADJ,2
6447,odpustila,VERB,1
6448,nakričala,VERB,1
6449,plesu,NOUN,1
6450,sústredila,VERB,1
6451,tréningoch,NOUN,1
6452,trénovala,VERB,1
6453,skokan,NOUN,1
6454,povrchu,NOUN,2
6455,hlainy,NOUN,1
6456,ukázali,VERB,1
6457,špinavé,ADJ,3
6458,bublinky,NOUN,1
6459,obecenstvo,NOUN,1
6460,tlieskalo,VERB,1
6461,uprostred,ADP,2
6462,plávať,VERB,1
6463,miestu,NOUN,1
6464,ponoril,VERB,3
6465,chvalabohu,PART,1
6466,raňajkách,NOUN,1
6467,vyrozprávala,VERB,1
6468,neveriacky,ADV,2
6469,zadúša,VERB,1
6470,hnevu,NOUN,1
6471,hovoríš,VERB,1
6472,vrelo,VERB,1
6473,správať,VERB,2
6474,kričala,VERB,1
6475,zachrípnuto,ADV,1
6476,jednotky,NOUN,1
6477,hnev,NOUN,1
6478,pominul,VERB,1
6479,nahradil,VERB,1
6480,smútok,NOUN,1
6481,stačila,VERB,1
6482,uvedomiť,VERB,1
6483,tiekli,VERB,1
6484,vzlykala,VERB,1
6485,tvoj,DET,6
6486,vzalo,VERB,1
6487,stoličky,NOUN,2
6488,odíde,VERB,2
6489,neodišla,VERB,1
6490,hojdala,VERB,1
6491,náručí,NOUN,2
6492,malé,ADJ,3
6493,dievčatko,NOUN,1
6494,náručia,NOUN,3
6495,uchrániť,VERB,1
6496,chybami,NOUN,1
6497,kedysi,ADV,2
6498,dopustila,VERB,1
6499,kamošom,NOUN,1
6500,výborný,ADJ,1
6501,nápad,NOUN,4
6502,súhlasila,VERB,2
6503,slávna,ADJ,2
6504,trojka,NOUN,1
6505,akcii,NOUN,1
6506,telefóne,NOUN,1
6507,neprezradila,VERB,1
6508,nazúri,VERB,1
6509,zistí,VERB,1
6510,obliekala,VERB,1
6511,zazvonil,VERB,1
6512,vezmem,VERB,1
6513,letela,VERB,1
6514,haló,INTJ,1
6515,ozvala,VERB,1
6516,podozrenie,NOUN,1
6517,potvrdilo,VERB,1
6518,dovoľ,VERB,1
6519,super,PART,1
6520,vykríkla,VERB,2
6521,nevinne,ADV,2
6522,požičala,VERB,1
6523,hodvábne,ADJ,1
6524,modré,ADJ,1
6525,šaty,NOUN,2
6526,trojici,NOUN,1
6527,zjavili,VERB,1
6528,piatok,NOUN,1
6529,plese,NOUN,1
6530,večera,NOUN,1
6531,fotku,NOUN,1
6532,traja,NUM,1
6533,hystericky,ADV,1
6534,rehotali,VERB,1
6535,pozadí,NOUN,1
6536,čudných,ADJ,1
6537,tropických,ADJ,1
6538,rastlín,NOUN,1
6539,plastových,ADJ,1
6540,črepníkoch,NOUN,1
6541,strede,NOUN,1
6542,vystrúhala,VERB,1
6543,grímasu,NOUN,1
6544,hrozný,ADJ,2
6545,mierne,ADV,1
6546,meravo,ADV,2
6547,idiotský,ADJ,1
6548,riskantný,ADJ,1
6549,nemusel,VERB,2
6550,vyjsť,VERB,3
6551,predlžoval,VERB,1
6552,poskakovala,VERB,1
6553,telocvični,NOUN,1
6554,polovica,NOUN,4
6555,študentov,NOUN,2
6556,smädná,ADJ,1
6557,bosá,ADJ,2
6558,vyskočila,VERB,2
6559,nedúfala,VERB,1
6560,opačnom,ADJ,1
6561,preplnenej,ADJ,1
6562,zadymenej,ADJ,1
6563,telocvične,NOUN,1
6564,marí,VERB,1
6565,opätoval,VERB,1
6566,zovrelo,VERB,1
6567,žalúdok,NOUN,2
6568,díval,VERB,1
6569,líc,NOUN,1
6570,stúpala,VERB,1
6571,červeň,NOUN,1
6572,chýbal,VERB,2
6573,priam,PART,1
6574,fyzickú,ADJ,1
6575,bolesť,NOUN,9
6576,zazneli,VERB,2
6577,tóny,NOUN,1
6578,pomalej,ADJ,2
6579,skladby,NOUN,1
6580,pôjdem,VERB,3
6581,heather,PROPN,1
6582,ucha,NOUN,2
6583,dojalo,VERB,1
6584,navyše,ADV,1
6585,porozprávame,VERB,1
6586,zavolala,VERB,2
6587,zakývala,VERB,2
6588,odchádzali,VERB,3
6589,tešila,VERB,1
6590,chýbali,VERB,1
6591,večierkoch,NOUN,1
6592,posedeli,VERB,1
6593,rozoberali,VERB,1
6594,detail,NOUN,2
6595,vošla,VERB,1
6596,tichého,ADJ,1
6597,bielizníku,NOUN,1
6598,bavila,VERB,1
6599,trávniky,NOUN,1
6600,premenia,VERB,1
6601,oceány,NOUN,1
6602,bahna,NOUN,1
6603,autá,NOUN,3
6604,uviaznu,VERB,1
6605,domami,NOUN,1
6606,neuveriteľný,ADJ,1
6607,pripomínal,VERB,3
6608,fatamorgánu,NOUN,1
6609,mesiaci,PROPN,1
6610,cheryl,PROPN,1
6611,wagnerovej,PROPN,1
6612,maturantke,NOUN,1
6613,sedel,VERB,6
6614,napäté,ADJ,1
6615,otočili,VERB,1
6616,predtým,ADV,3
6617,veľakrát,ADV,1
6618,štartovacích,ADJ,1
6619,blokoch,NOUN,1
6620,premáhať,VERB,1
6621,rozprávala,VERB,3
6622,ostatnými,ADJ,1
6623,dievčatami,NOUN,1
6624,tváriac,VERB,1
6625,nevšímam,VERB,1
6626,svedomie,NOUN,1
6627,nedalo,VERB,3
6628,musela,VERB,1
6629,zatvor,VERB,1
6630,kázala,VERB,1
6631,zhlboka,ADV,2
6632,nadýchni,VERB,1
6633,napla,VERB,1
6634,svaly,NOUN,1
6635,nohách,NOUN,1
6636,plecia,NOUN,1
6637,pozbierala,VERB,1
6638,slabo,ADV,1
6639,kamarátite,VERB,1
6640,divákmi,NOUN,1
6641,jilliných,ADJ,1
6642,rodičov,NOUN,2
6643,jillina,ADJ,1
6644,otcom,NOUN,1
6645,zamračení,ADJ,1
6646,silou,NOUN,1
6647,vôle,NOUN,2
6648,dotlačiť,VERB,1
6649,víťazov,NOUN,1
6650,isté,DET,2
6651,potrebovala,VERB,1
6652,zázrak,NOUN,1
6653,osobný,ADJ,1
6654,vznášam,VERB,1
6655,pribehla,VERB,2
6656,pyšná,ADJ,1
6657,v,X,2
6658,ústrety,ADV,2
6659,vytrhla,VERB,1
6660,fotoaparát,NOUN,1
6661,odfotila,VERB,1
6662,neodolala,VERB,1
6663,titulok,NOUN,1
6664,rekordérka,NOUN,1
6665,fotografuje,VERB,1
6666,reportérov,NOUN,1
6667,nijaké,DET,11
6668,záhady,NOUN,1
6669,nekonajú,VERB,1
6670,šťastne,ADV,1
6671,odfotiť,VERB,1
6672,hrdosť,NOUN,1
6673,ospravedlňujúci,ADJ,1
6674,prestal,VERB,4
6675,získam,VERB,1
6676,niektorú,DET,1
6677,školu,NOUN,1
6678,menšiu,ADJ,1
6679,prestížnejšiu,ADJ,1
6680,univerzitu,NOUN,1
6681,podala,VERB,1
6682,srdečne,ADV,1
6683,pozvala,VERB,1
6684,podávala,VERB,2
6685,obľúbené,ADJ,1
6686,zemiakovú,ADJ,1
6687,kašu,NOUN,1
6688,celozrnný,ADJ,1
6689,španielske,ADJ,1
6690,chimichangas,NOUN,1
6691,makaróny,NOUN,1
6692,orechový,ADJ,1
6693,koláč,NOUN,1
6694,pohľade,NOUN,1
6695,obidvoch,NUM,1
6696,štrngli,VERB,1
6697,správy,NOUN,4
6698,neprišiel,VERB,1
6699,túžila,VERB,1
6700,hrdá,ADJ,1
6701,týždne,NOUN,2
6702,dokázala,VERB,1
6703,radosť,NOUN,2
6704,podeliť,VERB,1
6705,čosi,PRON,2
6706,kríkoch,NOUN,1
6707,zašumelo,VERB,1
6708,vrzlo,VERB,1
6709,chýbala,VERB,3
6710,vyhŕkol,VERB,1
6711,vyvalila,VERB,1
6712,vážnejšie,ADV,1
6713,priznať,VERB,2
6714,ohromne,ADV,1
6715,páčil,VERB,1
6716,znel,VERB,1
6717,nadýchla,VERB,1
6718,prerušil,VERB,1
6719,sebecký,ADJ,1
